"fold";"method";"metric";"val";"dataset"
6;"rf";"auc";0,712475633528265;"blood_transfusion"
6;"rf";"acc";0,773333333333333;"blood_transfusion"
6;"rf";"brier_score";0,163252693333333;"blood_transfusion"
7;"rf";"auc";0,577222222222222;"blood_transfusion"
7;"rf";"acc";0,733333333333333;"blood_transfusion"
7;"rf";"brier_score";0,206476;"blood_transfusion"
8;"rf";"auc";0,782651072124756;"blood_transfusion"
8;"rf";"acc";0,813333333333333;"blood_transfusion"
8;"rf";"brier_score";0,141947733333333;"blood_transfusion"
9;"rf";"auc";0,55;"blood_transfusion"
9;"rf";"acc";0,824324324324324;"blood_transfusion"
9;"rf";"brier_score";0,153604;"blood_transfusion"
10;"rf";"auc";0,743486073674753;"blood_transfusion"
10;"rf";"acc";0,72972972972973;"blood_transfusion"
10;"rf";"brier_score";0,184332540540541;"blood_transfusion"
1;"Ridge";"auc";0,6988;"blood_transfusion"
1;"Ridge";"acc";0,693333333333333;"blood_transfusion"
1;"Ridge";"brier_score";0,199297900439398;"blood_transfusion"
2;"Ridge";"auc";0,741228070175439;"blood_transfusion"
2;"Ridge";"acc";0,76;"blood_transfusion"
2;"Ridge";"brier_score";0,161140280349266;"blood_transfusion"
3;"Ridge";"auc";0,746898263027295;"blood_transfusion"
3;"Ridge";"acc";0,826666666666667;"blood_transfusion"
3;"Ridge";"brier_score";0,134806966536957;"blood_transfusion"
4;"Ridge";"auc";0,741830065359477;"blood_transfusion"
4;"Ridge";"acc";0,68;"blood_transfusion"
4;"Ridge";"brier_score";0,193423409946918;"blood_transfusion"
5;"Ridge";"auc";0,869173728813559;"blood_transfusion"
5;"Ridge";"acc";0,813333333333333;"blood_transfusion"
5;"Ridge";"brier_score";0,139334969872648;"blood_transfusion"
6;"Ridge";"auc";0,715399610136452;"blood_transfusion"
6;"Ridge";"acc";0,76;"blood_transfusion"
6;"Ridge";"brier_score";0,168421361963354;"blood_transfusion"
7;"Ridge";"auc";0,645;"blood_transfusion"
7;"Ridge";"acc";0,813333333333333;"blood_transfusion"
7;"Ridge";"brier_score";0,155261759582819;"blood_transfusion"
8;"Ridge";"auc";0,80458089668616;"blood_transfusion"
8;"Ridge";"acc";0,773333333333333;"blood_transfusion"
8;"Ridge";"brier_score";0,153516383834235;"blood_transfusion"
9;"Ridge";"auc";0,75859375;"blood_transfusion"
9;"Ridge";"acc";0,851351351351351;"blood_transfusion"
9;"Ridge";"brier_score";0,124658658942281;"blood_transfusion"
10;"Ridge";"auc";0,787061994609164;"blood_transfusion"
10;"Ridge";"acc";0,756756756756757;"blood_transfusion"
10;"Ridge";"brier_score";0,163084099367559;"blood_transfusion"
1;"Boosted Stumps";"auc";0,828461538461538;"diabetes"
1;"Boosted Stumps";"acc";0,753246753246753;"diabetes"
1;"Boosted Stumps";"brier_score";0,161095922481191;"diabetes"
2;"Boosted Stumps";"auc";0,85969387755102;"diabetes"
2;"Boosted Stumps";"acc";0,792207792207792;"diabetes"
2;"Boosted Stumps";"brier_score";0,134527132546514;"diabetes"
3;"Boosted Stumps";"auc";0,841194968553459;"diabetes"
3;"Boosted Stumps";"acc";0,766233766233766;"diabetes"
3;"Boosted Stumps";"brier_score";0,153394959630664;"diabetes"
4;"Boosted Stumps";"auc";0,869357045143639;"diabetes"
4;"Boosted Stumps";"acc";0,766233766233766;"diabetes"
4;"Boosted Stumps";"brier_score";0,165910378530501;"diabetes"
5;"Boosted Stumps";"auc";0,872916666666667;"diabetes"
5;"Boosted Stumps";"acc";0,753246753246753;"diabetes"
5;"Boosted Stumps";"brier_score";0,151012797708145;"diabetes"
6;"Boosted Stumps";"auc";0,872549019607843;"diabetes"
6;"Boosted Stumps";"acc";0,792207792207792;"diabetes"
6;"Boosted Stumps";"brier_score";0,139830523228666;"diabetes"
7;"Boosted Stumps";"auc";0,821428571428571;"diabetes"
7;"Boosted Stumps";"acc";0,753246753246753;"diabetes"
7;"Boosted Stumps";"brier_score";0,161362918174341;"diabetes"
8;"Boosted Stumps";"auc";0,871069182389937;"diabetes"
8;"Boosted Stumps";"acc";0,766233766233766;"diabetes"
8;"Boosted Stumps";"brier_score";0,138821789710725;"diabetes"
9;"Boosted Stumps";"auc";0,698412698412698;"diabetes"
9;"Boosted Stumps";"acc";0,631578947368421;"diabetes"
9;"Boosted Stumps";"brier_score";0,237633845643951;"diabetes"
10;"Boosted Stumps";"auc";0,764928193499622;"diabetes"
10;"Boosted Stumps";"acc";0,736842105263158;"diabetes"
10;"Boosted Stumps";"brier_score";0,185334122269755;"diabetes"
1;"CART";"auc";0,679615384615385;"diabetes"
1;"CART";"acc";0,727272727272727;"diabetes"
1;"CART";"brier_score";0,217633658244997;"diabetes"
2;"CART";"auc";0,818877551020408;"diabetes"
2;"CART";"acc";0,766233766233766;"diabetes"
2;"CART";"brier_score";0,165718487614643;"diabetes"
3;"CART";"auc";0,727987421383648;"diabetes"
3;"CART";"acc";0,701298701298701;"diabetes"
3;"CART";"brier_score";0,209196226624022;"diabetes"
4;"CART";"auc";0,791381668946648;"diabetes"
4;"CART";"acc";0,766233766233766;"diabetes"
4;"CART";"brier_score";0,183267153216924;"diabetes"
5;"CART";"auc";0,791319444444444;"diabetes"
5;"CART";"acc";0,701298701298701;"diabetes"
5;"CART";"brier_score";0,203503716780663;"diabetes"
6;"CART";"auc";0,799396681749623;"diabetes"
6;"CART";"acc";0,753246753246753;"diabetes"
6;"CART";"brier_score";0,170797154469661;"diabetes"
7;"CART";"auc";0,7817055393586;"diabetes"
7;"CART";"acc";0,766233766233766;"diabetes"
7;"CART";"brier_score";0,178898530277382;"diabetes"
8;"CART";"auc";0,902122641509434;"diabetes"
8;"CART";"acc";0,818181818181818;"diabetes"
8;"CART";"brier_score";0,128775957027192;"diabetes"
9;"CART";"auc";0,582766439909297;"diabetes"
9;"CART";"acc";0,631578947368421;"diabetes"
9;"CART";"brier_score";0,291485117821664;"diabetes"
10;"CART";"auc";0,755102040816326;"diabetes"
10;"CART";"acc";0,710526315789474;"diabetes"
10;"CART";"brier_score";0,202756064352713;"diabetes"
1;"ElasticNet";"auc";0,787692307692308;"diabetes"
1;"ElasticNet";"acc";0,74025974025974;"diabetes"
1;"ElasticNet";"brier_score";0,176081587348608;"diabetes"
2;"ElasticNet";"auc";0,840136054421769;"diabetes"
2;"ElasticNet";"acc";0,792207792207792;"diabetes"
2;"ElasticNet";"brier_score";0,14677500222968;"diabetes"
3;"ElasticNet";"auc";0,819182389937107;"diabetes"
3;"ElasticNet";"acc";0,792207792207792;"diabetes"
3;"ElasticNet";"brier_score";0,170219857957502;"diabetes"
4;"ElasticNet";"auc";0,847469220246238;"diabetes"
4;"ElasticNet";"acc";0,688311688311688;"diabetes"
4;"ElasticNet";"brier_score";0,178200975117028;"diabetes"
5;"ElasticNet";"auc";0,873611111111111;"diabetes"
5;"ElasticNet";"acc";0,753246753246753;"diabetes"
5;"ElasticNet";"brier_score";0,155205340283639;"diabetes"
6;"ElasticNet";"auc";0,890648567119155;"diabetes"
6;"ElasticNet";"acc";0,831168831168831;"diabetes"
6;"ElasticNet";"brier_score";0,133271174227483;"diabetes"
7;"ElasticNet";"auc";0,868075801749271;"diabetes"
7;"ElasticNet";"acc";0,805194805194805;"diabetes"
7;"ElasticNet";"brier_score";0,147821610273745;"diabetes"
8;"ElasticNet";"auc";0,890723270440252;"diabetes"
8;"ElasticNet";"acc";0,805194805194805;"diabetes"
8;"ElasticNet";"brier_score";0,132195148670723;"diabetes"
9;"ElasticNet";"auc";0,708994708994709;"diabetes"
9;"ElasticNet";"acc";0,671052631578947;"diabetes"
9;"ElasticNet";"brier_score";0,210396570586485;"diabetes"
10;"ElasticNet";"auc";0,799697656840514;"diabetes"
10;"ElasticNet";"acc";0,815789473684211;"diabetes"
10;"ElasticNet";"brier_score";0,182769934260557;"diabetes"
1;"GBM";"auc";0,836923076923077;"diabetes"
1;"GBM";"acc";0,753246753246753;"diabetes"
1;"GBM";"brier_score";0,15844568077736;"diabetes"
2;"GBM";"auc";0,847789115646258;"diabetes"
2;"GBM";"acc";0,766233766233766;"diabetes"
2;"GBM";"brier_score";0,141686474637417;"diabetes"
3;"GBM";"auc";0,841194968553459;"diabetes"
3;"GBM";"acc";0,779220779220779;"diabetes"
3;"GBM";"brier_score";0,153488357699293;"diabetes"
4;"GBM";"auc";0,874145006839945;"diabetes"
4;"GBM";"acc";0,779220779220779;"diabetes"
4;"GBM";"brier_score";0,163184453272024;"diabetes"
5;"GBM";"auc";0,895833333333333;"diabetes"
5;"GBM";"acc";0,766233766233766;"diabetes"
5;"GBM";"brier_score";0,1441223169166;"diabetes"
6;"GBM";"auc";0,882352941176471;"diabetes"
6;"GBM";"acc";0,792207792207792;"diabetes"
6;"GBM";"brier_score";0,136932699743533;"diabetes"
7;"GBM";"auc";0,82798833819242;"diabetes"
7;"GBM";"acc";0,792207792207792;"diabetes"
7;"GBM";"brier_score";0,154996133810068;"diabetes"
8;"GBM";"auc";0,889937106918239;"diabetes"
8;"GBM";"acc";0,831168831168831;"diabetes"
8;"GBM";"brier_score";0,12638400234173;"diabetes"
9;"GBM";"auc";0,696145124716553;"diabetes"
9;"GBM";"acc";0,618421052631579;"diabetes"
9;"GBM";"brier_score";0,226693792881053;"diabetes"
10;"GBM";"auc";0,784580498866213;"diabetes"
10;"GBM";"acc";0,75;"diabetes"
10;"GBM";"brier_score";0,175566624115271;"diabetes"
1;"glm";"auc";0,779230769230769;"diabetes"
1;"glm";"acc";0,74025974025974;"diabetes"
1;"glm";"brier_score";0,176916432876179;"diabetes"
2;"glm";"auc";0,840136054421769;"diabetes"
2;"glm";"acc";0,792207792207792;"diabetes"
2;"glm";"brier_score";0,143654755042878;"diabetes"
3;"glm";"auc";0,812893081761006;"diabetes"
3;"glm";"acc";0,792207792207792;"diabetes"
3;"glm";"brier_score";0,153686468830465;"diabetes"
4;"glm";"auc";0,85499316005472;"diabetes"
4;"glm";"acc";0,701298701298701;"diabetes"
4;"glm";"brier_score";0,176645046139124;"diabetes"
5;"glm";"auc";0,874305555555556;"diabetes"
5;"glm";"acc";0,779220779220779;"diabetes"
5;"glm";"brier_score";0,148940901721683;"diabetes"
6;"glm";"auc";0,892911010558069;"diabetes"
6;"glm";"acc";0,831168831168831;"diabetes"
6;"glm";"brier_score";0,127677038438069;"diabetes"
7;"glm";"auc";0,857871720116618;"diabetes"
7;"glm";"acc";0,818181818181818;"diabetes"
7;"glm";"brier_score";0,142232996982594;"diabetes"
8;"glm";"auc";0,882075471698113;"diabetes"
8;"glm";"acc";0,805194805194805;"diabetes"
8;"glm";"brier_score";0,12985019515143;"diabetes"
9;"glm";"auc";0,712018140589569;"diabetes"
9;"glm";"acc";0,657894736842105;"diabetes"
9;"glm";"brier_score";0,224395615160373;"diabetes"
10;"glm";"auc";0,804232804232804;"diabetes"
10;"glm";"acc";0,815789473684211;"diabetes"
10;"glm";"brier_score";0,154301864263915;"diabetes"
1;"Lasso";"auc";0,786153846153846;"diabetes"
1;"Lasso";"acc";0,74025974025974;"diabetes"
1;"Lasso";"brier_score";0,175602715321139;"diabetes"
2;"Lasso";"auc";0,841836734693878;"diabetes"
2;"Lasso";"acc";0,805194805194805;"diabetes"
2;"Lasso";"brier_score";0,146707395437652;"diabetes"
3;"Lasso";"auc";0,819968553459119;"diabetes"
3;"Lasso";"acc";0,792207792207792;"diabetes"
3;"Lasso";"brier_score";0,169845084533787;"diabetes"
4;"Lasso";"auc";0,845417236662107;"diabetes"
4;"Lasso";"acc";0,688311688311688;"diabetes"
4;"Lasso";"brier_score";0,179444756911547;"diabetes"
5;"Lasso";"auc";0,874305555555556;"diabetes"
5;"Lasso";"acc";0,753246753246753;"diabetes"
5;"Lasso";"brier_score";0,154823985231035;"diabetes"
6;"Lasso";"auc";0,889894419306184;"diabetes"
6;"Lasso";"acc";0,831168831168831;"diabetes"
6;"Lasso";"brier_score";0,13336811800758;"diabetes"
7;"Lasso";"auc";0,868804664723032;"diabetes"
7;"Lasso";"acc";0,818181818181818;"diabetes"
7;"Lasso";"brier_score";0,147841814497734;"diabetes"
8;"Lasso";"auc";0,895440251572327;"diabetes"
8;"Lasso";"acc";0,805194805194805;"diabetes"
8;"Lasso";"brier_score";0,13231249723973;"diabetes"
9;"Lasso";"auc";0,710506424792139;"diabetes"
9;"Lasso";"acc";0,671052631578947;"diabetes"
9;"Lasso";"brier_score";0,209529394628325;"diabetes"
10;"Lasso";"auc";0,798941798941799;"diabetes"
10;"Lasso";"acc";0,802631578947368;"diabetes"
10;"Lasso";"brier_score";0,183402600712856;"diabetes"
1;"rf";"auc";0,795769230769231;"diabetes"
1;"rf";"acc";0,766233766233766;"diabetes"
1;"rf";"brier_score";0,169668103896104;"diabetes"
2;"rf";"auc";0,835884353741497;"diabetes"
2;"rf";"acc";0,805194805194805;"diabetes"
2;"rf";"brier_score";0,146046337662338;"diabetes"
3;"rf";"auc";0,831761006289308;"diabetes"
3;"rf";"acc";0,779220779220779;"diabetes"
3;"rf";"brier_score";0,154773558441558;"diabetes"
4;"rf";"auc";0,8406292749658;"diabetes"
4;"rf";"acc";0,727272727272727;"diabetes"
4;"rf";"brier_score";0,179377090909091;"diabetes"
5;"rf";"auc";0,858680555555556;"diabetes"
5;"rf";"acc";0,753246753246753;"diabetes"
5;"rf";"brier_score";0,159084467532468;"diabetes"
6;"rf";"auc";0,881221719457014;"diabetes"
6;"rf";"acc";0,805194805194805;"diabetes"
6;"rf";"brier_score";0,13483225974026;"diabetes"
7;"rf";"auc";0,83600583090379;"diabetes"
7;"rf";"acc";0,805194805194805;"diabetes"
7;"rf";"brier_score";0,157652;"diabetes"
8;"rf";"auc";0,902908805031447;"diabetes"
8;"rf";"acc";0,805194805194805;"diabetes"
8;"rf";"brier_score";0,120971896103896;"diabetes"
9;"rf";"auc";0,690098261526833;"diabetes"
9;"rf";"acc";0,657894736842105;"diabetes"
9;"rf";"brier_score";0,214449947368421;"diabetes"
10;"rf";"auc";0,787981859410431;"diabetes"
10;"rf";"acc";0,776315789473684;"diabetes"
10;"rf";"brier_score";0,174705684210526;"diabetes"
1;"Ridge";"auc";0,782307692307692;"diabetes"
1;"Ridge";"acc";0,74025974025974;"diabetes"
1;"Ridge";"brier_score";0,176590920739154;"diabetes"
2;"Ridge";"auc";0,840986394557823;"diabetes"
2;"Ridge";"acc";0,805194805194805;"diabetes"
2;"Ridge";"brier_score";0,147096285804544;"diabetes"
3;"Ridge";"auc";0,819182389937107;"diabetes"
3;"Ridge";"acc";0,792207792207792;"diabetes"
3;"Ridge";"brier_score";0,169994457439181;"diabetes"
4;"Ridge";"auc";0,851573187414501;"diabetes"
4;"Ridge";"acc";0,688311688311688;"diabetes"
4;"Ridge";"brier_score";0,174443738347039;"diabetes"
5;"Ridge";"auc";0,873611111111111;"diabetes"
5;"Ridge";"acc";0,753246753246753;"diabetes"
5;"Ridge";"brier_score";0,155675695934702;"diabetes"
6;"Ridge";"auc";0,892156862745098;"diabetes"
6;"Ridge";"acc";0,831168831168831;"diabetes"
6;"Ridge";"brier_score";0,133645624007756;"diabetes"
7;"Ridge";"auc";0,863702623906705;"diabetes"
7;"Ridge";"acc";0,805194805194805;"diabetes"
7;"Ridge";"brier_score";0,149202213040111;"diabetes"
8;"Ridge";"auc";0,886792452830189;"diabetes"
8;"Ridge";"acc";0,805194805194805;"diabetes"
8;"Ridge";"brier_score";0,13263486722501;"diabetes"
9;"Ridge";"auc";0,706727135298564;"diabetes"
9;"Ridge";"acc";0,697368421052632;"diabetes"
9;"Ridge";"brier_score";0,210080464201428;"diabetes"
10;"Ridge";"auc";0,804232804232804;"diabetes"
10;"Ridge";"acc";0,802631578947368;"diabetes"
10;"Ridge";"brier_score";0,180246210782103;"diabetes"
1;"Boosted Stumps";"auc";0,733695652173913;"haberman"
1;"Boosted Stumps";"acc";0,709677419354839;"haberman"
1;"Boosted Stumps";"brier_score";0,176984555937173;"haberman"
2;"Boosted Stumps";"auc";0,761904761904762;"haberman"
2;"Boosted Stumps";"acc";0,806451612903226;"haberman"
2;"Boosted Stumps";"brier_score";0,14802611516746;"haberman"
3;"Boosted Stumps";"auc";0,713333333333333;"haberman"
3;"Boosted Stumps";"acc";0,709677419354839;"haberman"
3;"Boosted Stumps";"brier_score";0,185132006252414;"haberman"
4;"Boosted Stumps";"auc";0,66304347826087;"haberman"
4;"Boosted Stumps";"acc";0,774193548387097;"haberman"
4;"Boosted Stumps";"brier_score";0,177251140896094;"haberman"
5;"Boosted Stumps";"auc";0,799145299145299;"haberman"
5;"Boosted Stumps";"acc";0,67741935483871;"haberman"
5;"Boosted Stumps";"brier_score";0,217695522221585;"haberman"
6;"Boosted Stumps";"auc";0,445652173913043;"haberman"
6;"Boosted Stumps";"acc";0,709677419354839;"haberman"
6;"Boosted Stumps";"brier_score";0,208383864951951;"haberman"
7;"Boosted Stumps";"auc";0,544973544973545;"haberman"
7;"Boosted Stumps";"acc";0,7;"haberman"
7;"Boosted Stumps";"brier_score";0,21596919114777;"haberman"
8;"Boosted Stumps";"auc";0,763975155279503;"haberman"
8;"Boosted Stumps";"acc";0,866666666666667;"haberman"
8;"Boosted Stumps";"brier_score";0,142853159515357;"haberman"
9;"Boosted Stumps";"auc";0,625;"haberman"
9;"Boosted Stumps";"acc";0,666666666666667;"haberman"
9;"Boosted Stumps";"brier_score";0,243656430782223;"haberman"
10;"Boosted Stumps";"auc";0,52;"haberman"
10;"Boosted Stumps";"acc";0,733333333333333;"haberman"
10;"Boosted Stumps";"brier_score";0,189466486640606;"haberman"
1;"CART";"auc";0,695652173913043;"haberman"
1;"CART";"acc";0,774193548387097;"haberman"
1;"CART";"brier_score";0,1629496426554;"haberman"
2;"CART";"auc";0,488095238095238;"haberman"
2;"CART";"acc";0,709677419354839;"haberman"
2;"CART";"brier_score";0,203323337838693;"haberman"
3;"CART";"auc";0,63;"haberman"
3;"CART";"acc";0,741935483870968;"haberman"
3;"CART";"brier_score";0,177345078370713;"haberman"
4;"CART";"auc";0,567934782608696;"haberman"
4;"CART";"acc";0,741935483870968;"haberman"
4;"CART";"brier_score";0,191688935692566;"haberman"
5;"CART";"auc";0,517094017094017;"haberman"
5;"CART";"acc";0,67741935483871;"haberman"
5;"CART";"brier_score";0,25590519806042;"haberman"
6;"CART";"auc";0,551630434782609;"haberman"
6;"CART";"acc";0,741935483870968;"haberman"
6;"CART";"brier_score";0,18590490333113;"haberman"
7;"CART";"auc";0,526455026455026;"haberman"
7;"CART";"acc";0,7;"haberman"
7;"CART";"brier_score";0,228277706220026;"haberman"
8;"CART";"auc";0,708074534161491;"haberman"
8;"CART";"acc";0,733333333333333;"haberman"
8;"CART";"brier_score";0,181025626782727;"haberman"
9;"CART";"auc";0,4775;"haberman"
9;"CART";"acc";0,666666666666667;"haberman"
9;"CART";"brier_score";0,241829284229679;"haberman"
10;"CART";"auc";0,4;"haberman"
10;"CART";"acc";0,7;"haberman"
10;"CART";"brier_score";0,202578024666678;"haberman"
1;"ElasticNet";"auc";0,777173913043478;"haberman"
1;"ElasticNet";"acc";0,741935483870968;"haberman"
1;"ElasticNet";"brier_score";0,172187232891817;"haberman"
2;"ElasticNet";"auc";0,785714285714286;"haberman"
2;"ElasticNet";"acc";0,806451612903226;"haberman"
2;"ElasticNet";"brier_score";0,163829092385535;"haberman"
3;"ElasticNet";"auc";0,72;"haberman"
3;"ElasticNet";"acc";0,774193548387097;"haberman"
3;"ElasticNet";"brier_score";0,153028137156549;"haberman"
4;"ElasticNet";"auc";0,777173913043478;"haberman"
4;"ElasticNet";"acc";0,67741935483871;"haberman"
4;"ElasticNet";"brier_score";0,192552083933466;"haberman"
5;"ElasticNet";"auc";0,773504273504274;"haberman"
5;"ElasticNet";"acc";0,645161290322581;"haberman"
5;"ElasticNet";"brier_score";0,223304192223382;"haberman"
6;"ElasticNet";"auc";0,698369565217391;"haberman"
6;"ElasticNet";"acc";0,741935483870968;"haberman"
6;"ElasticNet";"brier_score";0,173744680701088;"haberman"
7;"ElasticNet";"auc";0,566137566137566;"haberman"
7;"ElasticNet";"acc";0,733333333333333;"haberman"
7;"ElasticNet";"brier_score";0,213266872122819;"haberman"
8;"ElasticNet";"auc";0,74223602484472;"haberman"
8;"ElasticNet";"acc";0,833333333333333;"haberman"
8;"ElasticNet";"brier_score";0,147951794081383;"haberman"
9;"ElasticNet";"auc";0,7075;"haberman"
9;"ElasticNet";"acc";0,666666666666667;"haberman"
9;"ElasticNet";"brier_score";0,218126398601161;"haberman"
10;"ElasticNet";"auc";0,62;"haberman"
10;"ElasticNet";"acc";0,733333333333333;"haberman"
10;"ElasticNet";"brier_score";0,182965635479911;"haberman"
1;"GBM";"auc";0,771739130434783;"haberman"
1;"GBM";"acc";0,741935483870968;"haberman"
1;"GBM";"brier_score";0,158410759841871;"haberman"
2;"GBM";"auc";0,696428571428571;"haberman"
2;"GBM";"acc";0,741935483870968;"haberman"
2;"GBM";"brier_score";0,168137653798396;"haberman"
3;"GBM";"auc";0,693333333333333;"haberman"
3;"GBM";"acc";0,774193548387097;"haberman"
3;"GBM";"brier_score";0,185783230261055;"haberman"
4;"GBM";"auc";0,744565217391304;"haberman"
4;"GBM";"acc";0,741935483870968;"haberman"
4;"GBM";"brier_score";0,170999430908108;"haberman"
5;"GBM";"auc";0,803418803418803;"haberman"
5;"GBM";"acc";0,67741935483871;"haberman"
5;"GBM";"brier_score";0,205056237938219;"haberman"
6;"GBM";"auc";0,635869565217391;"haberman"
6;"GBM";"acc";0,741935483870968;"haberman"
6;"GBM";"brier_score";0,194728640841498;"haberman"
7;"GBM";"auc";0,587301587301587;"haberman"
7;"GBM";"acc";0,7;"haberman"
7;"GBM";"brier_score";0,215706413019009;"haberman"
8;"GBM";"auc";0,683229813664596;"haberman"
8;"GBM";"acc";0,766666666666667;"haberman"
8;"GBM";"brier_score";0,173127857471933;"haberman"
9;"GBM";"auc";0,755;"haberman"
9;"GBM";"acc";0,7;"haberman"
9;"GBM";"brier_score";0,220713352544686;"haberman"
10;"GBM";"auc";0,6;"haberman"
10;"GBM";"acc";0,7;"haberman"
10;"GBM";"brier_score";0,177031069252281;"haberman"
1;"glm";"auc";0,755434782608696;"haberman"
1;"glm";"acc";0,709677419354839;"haberman"
1;"glm";"brier_score";0,174691110455414;"haberman"
2;"glm";"auc";0,773809523809524;"haberman"
2;"glm";"acc";0,806451612903226;"haberman"
2;"glm";"brier_score";0,153460313802827;"haberman"
3;"glm";"auc";0,72;"haberman"
3;"glm";"acc";0,806451612903226;"haberman"
3;"glm";"brier_score";0,155549500795692;"haberman"
4;"glm";"auc";0,766304347826087;"haberman"
4;"glm";"acc";0,741935483870968;"haberman"
4;"glm";"brier_score";0,19852862866403;"haberman"
5;"glm";"auc";0,769230769230769;"haberman"
5;"glm";"acc";0,645161290322581;"haberman"
5;"glm";"brier_score";0,21262458450637;"haberman"
6;"glm";"auc";0,826086956521739;"haberman"
6;"glm";"acc";0,774193548387097;"haberman"
6;"glm";"brier_score";0,162614861745806;"haberman"
7;"glm";"auc";0,566137566137566;"haberman"
7;"glm";"acc";0,733333333333333;"haberman"
7;"glm";"brier_score";0,209997493012407;"haberman"
8;"glm";"auc";0,726708074534161;"haberman"
8;"glm";"acc";0,833333333333333;"haberman"
8;"glm";"brier_score";0,143877682231099;"haberman"
9;"glm";"auc";0,6275;"haberman"
9;"glm";"acc";0,666666666666667;"haberman"
9;"glm";"brier_score";0,224949392915564;"haberman"
10;"glm";"auc";0,6;"haberman"
10;"glm";"acc";0,7;"haberman"
10;"glm";"brier_score";0,196650208885778;"haberman"
1;"Lasso";"auc";0,771739130434783;"haberman"
1;"Lasso";"acc";0,741935483870968;"haberman"
1;"Lasso";"brier_score";0,170961491124611;"haberman"
2;"Lasso";"auc";0,791666666666667;"haberman"
2;"Lasso";"acc";0,806451612903226;"haberman"
2;"Lasso";"brier_score";0,162560001571293;"haberman"
3;"Lasso";"auc";0,72;"haberman"
3;"Lasso";"acc";0,774193548387097;"haberman"
3;"Lasso";"brier_score";0,152918994004347;"haberman"
4;"Lasso";"auc";0,777173913043478;"haberman"
4;"Lasso";"acc";0,67741935483871;"haberman"
4;"Lasso";"brier_score";0,18969471535902;"haberman"
5;"Lasso";"auc";0,773504273504274;"haberman"
5;"Lasso";"acc";0,612903225806452;"haberman"
5;"Lasso";"brier_score";0,223833078195121;"haberman"
6;"Lasso";"auc";0,801630434782609;"haberman"
6;"Lasso";"acc";0,774193548387097;"haberman"
6;"Lasso";"brier_score";0,167451780853525;"haberman"
7;"Lasso";"auc";0,566137566137566;"haberman"
7;"Lasso";"acc";0,733333333333333;"haberman"
7;"Lasso";"brier_score";0,214551829654881;"haberman"
8;"Lasso";"auc";0,754658385093168;"haberman"
8;"Lasso";"acc";0,833333333333333;"haberman"
8;"Lasso";"brier_score";0,148537133269518;"haberman"
9;"Lasso";"auc";0,7025;"haberman"
9;"Lasso";"acc";0,666666666666667;"haberman"
9;"Lasso";"brier_score";0,218261470522583;"haberman"
10;"Lasso";"auc";0,62;"haberman"
10;"Lasso";"acc";0,733333333333333;"haberman"
10;"Lasso";"brier_score";0,184097667655355;"haberman"
1;"rf";"auc";0,777173913043478;"haberman"
1;"rf";"acc";0,741935483870968;"haberman"
1;"rf";"brier_score";0,170374451612903;"haberman"
2;"rf";"auc";0,630952380952381;"haberman"
2;"rf";"acc";0,741935483870968;"haberman"
2;"rf";"brier_score";0,179581935483871;"haberman"
3;"rf";"auc";0,713333333333333;"haberman"
3;"rf";"acc";0,741935483870968;"haberman"
3;"rf";"brier_score";0,159520774193548;"haberman"
4;"rf";"auc";0,782608695652174;"haberman"
4;"rf";"acc";0,741935483870968;"haberman"
4;"rf";"brier_score";0,170961290322581;"haberman"
5;"rf";"auc";0,752136752136752;"haberman"
5;"rf";"acc";0,645161290322581;"haberman"
5;"rf";"brier_score";0,235836903225806;"haberman"
6;"rf";"auc";0,453804347826087;"haberman"
6;"rf";"acc";0,741935483870968;"haberman"
6;"rf";"brier_score";0,212984;"haberman"
7;"rf";"auc";0,613756613756614;"haberman"
7;"rf";"acc";0,7;"haberman"
7;"rf";"brier_score";0,236337066666667;"haberman"
8;"rf";"auc";0,701863354037267;"haberman"
8;"rf";"acc";0,733333333333333;"haberman"
8;"rf";"brier_score";0,173458266666667;"haberman"
9;"rf";"auc";0,72;"haberman"
9;"rf";"acc";0,7;"haberman"
9;"rf";"brier_score";0,235440266666667;"haberman"
10;"rf";"auc";0,584;"haberman"
10;"rf";"acc";0,766666666666667;"haberman"
10;"rf";"brier_score";0,166706533333333;"haberman"
1;"Ridge";"auc";0,766304347826087;"haberman"
1;"Ridge";"acc";0,741935483870968;"haberman"
1;"Ridge";"brier_score";0,173672302265268;"haberman"
2;"Ridge";"auc";0,767857142857143;"haberman"
2;"Ridge";"acc";0,806451612903226;"haberman"
2;"Ridge";"brier_score";0,163999457254323;"haberman"
3;"Ridge";"auc";0,72;"haberman"
3;"Ridge";"acc";0,774193548387097;"haberman"
3;"Ridge";"brier_score";0,153639312398648;"haberman"
4;"Ridge";"auc";0,771739130434783;"haberman"
4;"Ridge";"acc";0,67741935483871;"haberman"
4;"Ridge";"brier_score";0,190523788114161;"haberman"
5;"Ridge";"auc";0,773504273504274;"haberman"
5;"Ridge";"acc";0,645161290322581;"haberman"
5;"Ridge";"brier_score";0,222566442406212;"haberman"
6;"Ridge";"auc";0,826086956521739;"haberman"
6;"Ridge";"acc";0,741935483870968;"haberman"
6;"Ridge";"brier_score";0,166188415524716;"haberman"
7;"Ridge";"auc";0,566137566137566;"haberman"
7;"Ridge";"acc";0,733333333333333;"haberman"
7;"Ridge";"brier_score";0,212150033673221;"haberman"
8;"Ridge";"auc";0,739130434782609;"haberman"
